no,flag
2746,0.14710283
2689,0.08061514
16820,0.076093934
9927,0.036374595
1234,0.06826182
6347,0.07636173
8609,0.0656403
5686,0.022885937
3769,0.075223505
17241,0.09546949
9254,0.06472973
10749,0.04550945
6900,0.08061514
11925,0.07688856
2600,0.047588993
7291,0.0473376
5773,0.07369521
16396,0.18115483
5420,0.06699005
2086,0.07369521
10436,0.09281887
14953,0.06472973
9440,0.06472973
15232,0.04300387
4715,0.07688856
8620,0.075223505
3005,0.075223505
15908,0.12759578
2812,0.06372221
2862,0.061105173
2241,0.08675815
15604,0.062575795
1189,0.066582896
11319,0.11310291
6155,0.042223237
4885,0.05956032
17169,0.06520726
12804,0.0628295
2049,0.075223505
8731,0.04695457
5902,0.12757625
4260,0.05019705
3642,0.07688856
11623,0.10699398
6933,0.11078903
7658,0.020161182
3362,0.03715277
4301,0.04317957
12368,0.0648285
11937,0.07688856
14608,0.047588993
11349,0.06751791
3008,0.075223505
11284,0.020906882
6893,0.076652646
1693,0.07887627
8306,0.0897721
10438,0.021440908
17376,0.075223505
5944,0.08688272
8747,0.07000134
11891,0.069918565
14188,0.030251754
14017,0.075223505
17452,0.05789732
7976,0.05153096
16696,0.06702351
6687,0.06651903
9419,0.0332952
13949,0.044191387
13622,0.06910785
3333,0.051203016
2661,0.078431554
7422,0.09053833
8240,0.08675815
7260,0.12079581
15484,0.07650037
1782,0.051981438
14804,0.1544099
1611,0.041684262
3470,0.111131415
11598,0.056486983
2102,0.07254682
2015,0.0776678
12655,0.0765242
9907,0.02943402
6692,0.075223505
9469,0.031276487
5262,0.06739593
12910,0.033325654
2232,0.076093934
3996,0.08672342
13513,0.22624704
2428,0.074735925
1555,0.14008456
856,0.07688856
4366,0.0769352
12001,0.0776678
13039,0.080657504
12382,0.3161599
5760,0.13651925
8302,0.046727568
660,0.028200738
1736,0.051370077
15223,0.042277522
4200,0.2056195
11565,0.043389563
13447,0.047588993
8455,0.10835766
1972,0.038508773
5864,0.07688856
9790,0.09558839
15555,0.07688856
3765,0.051981438
11850,0.055399593
3301,0.07315888
3391,0.075223505
7667,0.06372221
14995,0.08675815
4203,0.06676193
2956,0.075223505
3759,0.075223505
17243,0.05894661
10811,0.058299094
2803,0.0673433
15312,0.075223505
13603,0.07488519
1576,0.0776678
12599,0.02944332
10063,0.18085477
10504,0.030945528
6083,0.052090857
12694,0.062509134
13180,0.051261265
1239,0.08189279
2859,0.14124264
14178,0.06895578
6823,0.06472973
227,0.069342025
4055,0.06472973
1984,0.055427458
9738,0.07476775
11752,0.06617913
15127,0.0776868
6454,0.122438766
4899,0.021121252
5070,0.07688856
9526,0.015484024
6662,0.062688194
7914,0.0776678
577,0.059911646
2399,0.07532919
9870,0.07313294
11067,0.019918263
16579,0.24720247
3243,0.039839577
2892,0.0946785
13052,0.035028774
14812,0.07926346
4380,0.044410817
14731,0.023845248
2913,0.075223505
7202,0.13260284
10793,0.020808917
8118,0.075223505
457,0.12455429
10495,0.06723132
1697,0.029651243
16276,0.06590927
11014,0.058674153
14035,0.075223505
1482,0.06617913
8317,0.022880927
10433,0.06472973
5700,0.07688856
9090,0.038902365
15779,0.037484415
8832,0.026622906
15664,0.0819398
1884,0.08777427
7637,0.07369521
11454,0.05264965
1125,0.10243999
4647,0.075223505
14807,0.07655448
7685,0.074403755
16835,0.075223505
9099,0.07369521
8179,0.031415638
11380,0.021208668
15744,0.070368454
3748,0.04893709
2272,0.04257786
13371,0.07532919
400,0.03586693
14619,0.046318203
14836,0.083212055
11816,0.040571846
16551,0.046414755
4460,0.068252005
3454,0.075223505
9987,0.04470878
1994,0.23396607
885,0.022968283
16776,0.07369521
11459,0.09810605
3160,0.020413443
5238,0.107311174
8082,0.06558293
17416,0.07887627
12570,0.07653641
13152,0.05060383
6799,0.18210201
15143,0.042093907
789,0.080596074
3500,0.11315662
16175,0.053161234
3560,0.03945269
288,0.14288726
17078,0.24835595
3065,0.06472973
15814,0.07887627
6815,0.075223505
13329,0.14598112
16695,0.07320083
15402,0.032361176
9861,0.07994185
5818,0.04105162
10742,0.0431718
7653,0.075223505
4448,0.10302758
6323,0.075223505
7590,0.07369521
15803,0.075223505
112,0.075223505
9206,0.07532919
14296,0.04342859
2478,0.07822807
3565,0.12969422
17214,0.06720528
337,0.05095742
11618,0.07887627
16614,0.08900458
11120,0.08061514
13939,0.07688856
8153,0.073134124
17039,0.06472973
2952,0.04903151
5725,0.06643027
12170,0.06821649
5081,0.079667486
8115,0.075223505
12608,0.040805906
7813,0.075223505
17074,0.079741344
3827,0.075223505
4340,0.14074971
9632,0.05122218
8335,0.06472973
433,0.075223505
12827,0.09550991
16275,0.041695558
17117,0.03670943
14304,0.04258476
15290,0.08310873
13962,0.042439874
880,0.041749552
7604,0.07653641
1387,0.057508394
16825,0.05851472
10710,0.093231164
9898,0.07951648
5249,0.075223505
3034,0.06844557
16347,0.075223505
17051,0.022831896
9400,0.05444663
1370,0.07688856
350,0.020604754
15592,0.06657599
12709,0.02888181
16539,0.06288304
8966,0.07887627
12918,0.09210363
16615,0.14040945
4757,0.07926346
15076,0.075223505
4041,0.11693779
3742,0.11006696
14362,0.049325
1753,0.07688856
10814,0.052912503
8630,0.025926847
16930,0.06537266
14395,0.03684273
2033,0.06413963
8511,0.075223505
2480,0.06664951
14918,0.07369521
15781,0.060640212
11163,0.02983706
5072,0.07013222
6538,0.04506145
4611,0.036697403
17313,0.021056106
1006,0.075223505
3459,0.15366846
3753,0.04946458
1550,0.06617913
14252,0.028560804
7902,0.065576
17298,0.13076149
4614,0.08547306
13566,0.07688856
8277,0.08675815
14219,0.06633212
8343,0.016323
2431,0.075223505
9002,0.06472973
6703,0.083229944
4320,0.07263179
10876,0.07887627
7061,0.075223505
16407,0.19361217
12012,0.028492987
5131,0.07887627
5777,0.07653641
10865,0.029488476
11761,0.08675815
15776,0.075223505
12098,0.07369521
5331,0.040746544
10634,0.06929899
4704,0.049554545
10105,0.10614884
1312,0.075223505
8348,0.09345739
2964,0.016476773
12276,0.07653641
10668,0.072143905
14145,0.028798833
1890,0.02785165
12318,0.06616313
9904,0.050294213
16698,0.10275676
9595,0.114722446
6844,0.09754188
7306,0.04054621
3736,0.07822807
16414,0.0791768
9812,0.050716303
10883,0.039750744
6836,0.062473614
8690,0.07688856
5537,0.0809194
10913,0.044566378
2304,0.07532919
6275,0.053513005
11080,0.04186962
12829,0.075223505
6328,0.07532919
5108,0.030011654
5404,0.056165323
14164,0.05094912
10233,0.03662638
5724,0.034884308
13695,0.0776678
6839,0.029188203
11706,0.06491592
13578,0.06630584
13014,0.027972804
9799,0.037907273
810,0.06633666
7391,0.04039001
16122,0.06617913
1988,0.07688856
16789,0.03417649
13932,0.042421512
10290,0.056816455
10775,0.07721896
15520,0.076093934
12242,0.07124842
14266,0.075223505
3677,0.09030733
15080,0.025136152
1553,0.030026354
10817,0.08675815
14176,0.075223505
351,0.03265131
15224,0.061866105
6574,0.074059784
8008,0.07688856
8998,0.075223505
2090,0.09112197
875,0.13263042
10716,0.02427433
12974,0.22173801
8527,0.049710754
590,0.114134125
7214,0.031182067
5448,0.08955532
10402,0.07688856
15048,0.07758368
11578,0.028297354
7145,0.07688856
16816,0.04554866
17036,0.021551214
2575,0.075223505
1172,0.058822066
13445,0.075223505
4857,0.039700083
16338,0.075223505
12523,0.09147217
7441,0.05841566
11523,0.040483594
11780,0.01982752
10238,0.0776678
11807,0.084673375
5776,0.075223505
4520,0.075223505
4330,0.075223505
17148,0.047588993
4329,0.05693322
14391,0.068878844
10051,0.029157506
5397,0.0954922
14162,0.06725375
16052,0.088669516
761,0.06472973
1763,0.067876585
10807,0.04835187
9174,0.07626973
9567,0.030569296
7946,0.031700436
3907,0.038848672
14180,0.031829696
12187,0.07688856
17200,0.046665877
527,0.031997982
1587,0.07887627
358,0.047588993
15539,0.09683174
5202,0.07688856
9345,0.14289364
1864,0.06472973
14621,0.07926346
7462,0.07653641
17109,0.03876641
11494,0.049695216
755,0.041797917
16114,0.07688856
7346,0.0776678
1632,0.075223505
785,0.050825402
8086,0.04024172
10754,0.055731576
7370,0.0468037
15857,0.049477473
2381,0.033868585
8075,0.047588993
7323,0.10863417
180,0.064919956
12080,0.019322105
5174,0.08031331
7638,0.049372345
16260,0.032628924
13297,0.023778336
6595,0.08590532
4679,0.05124314
10095,0.075223505
1963,0.05470097
9505,0.062332883
12373,0.075223505
2577,0.040032037
2177,0.07688856
5036,0.08462754
2976,0.075223505
7710,0.12585047
7725,0.08061514
8737,0.054807052
8345,0.022062182
3674,0.15570234
6568,0.061128404
332,0.046881944
7386,0.08675815
11784,0.028398454
11049,0.0776678
4700,0.06617913
9639,0.057145678
13506,0.1664155
2243,0.09434537
15602,0.08541563
6255,0.16871616
16831,0.064188704
4374,0.07655448
2727,0.0776678
15683,0.09017485
7363,0.045873117
14029,0.049878806
11291,0.08486541
15711,0.02529644
6042,0.025655005
418,0.07887627
2899,0.022443851
13080,0.021955615
4224,0.07822807
7635,0.075223505
12195,0.05535669
5687,0.045189373
4834,0.05450787
3830,0.07926346
13298,0.049064703
664,0.022800138
17052,0.025113184
1366,0.039653637
9700,0.18784606
10193,0.092069186
6955,0.06472973
16339,0.08675815
39,0.060640212
1241,0.032152727
3866,0.029778492
9259,0.115928695
11667,0.053085178
8381,0.1739711
16988,0.075223505
16541,0.14774707
17424,0.050920237
8743,0.034861274
1327,0.057604913
9468,0.047588993
3991,0.05232894
6404,0.05513772
15887,0.035124242
11392,0.07926346
7869,0.066627525
15956,0.075223505
12046,0.07926346
209,0.042015936
9026,0.062002596
7614,0.06091986
6342,0.055248383
15341,0.0776678
11241,0.06472973
11023,0.05168315
16675,0.16276848
7415,0.0864459
17004,0.075223505
6758,0.039336205
4410,0.019104194
4007,0.075223505
14205,0.08232315
5424,0.033914097
13727,0.06420857
1010,0.039533146
1825,0.11631825
6178,0.16395602
8718,0.032336388
8159,0.049477473
2887,0.049511176
10077,0.05659089
4521,0.030995542
10324,0.039181873
8442,0.021867841
991,0.20052521
389,0.14210008
7285,0.075223505
12016,0.07419034
9939,0.06507001
12315,0.069966145
13410,0.17351338
8110,0.040798012
969,0.018763077
14730,0.025816254
10459,0.06826182
15188,0.06664951
11177,0.07595039
12074,0.024583662
10774,0.05163826
1095,0.15865071
3896,0.08061514
5128,0.06472973
15354,0.071992956
12762,0.042230576
9255,0.08488326
3663,0.07532919
6059,0.060161475
7082,0.044439107
11587,0.07887627
10584,0.050196286
4046,0.05809075
12229,0.018278537
14589,0.047345545
7850,0.13710184
17005,0.07887627
9130,0.075223505
2456,0.042881913
5941,0.05783164
12179,0.046707388
8078,0.0667781
11261,0.05941241
4589,0.09356849
5876,0.108476125
4568,0.04887123
8106,0.067026004
9360,0.093669824
8971,0.07369521
920,0.08061514
7569,0.04306503
265,0.05113144
4436,0.08061514
6390,0.07068057
5062,0.079019725
3478,0.06516899
12811,0.018539809
5432,0.031184727
3125,0.07688856
3814,0.039499197
9992,0.08197343
7110,0.07369521
6009,0.062200386
15587,0.0749344
9494,0.24350356
8047,0.21235116
9943,0.09178621
16948,0.069091335
1063,0.047588993
17215,0.08786998
279,0.035820518
15476,0.075223505
8999,0.028589705
11137,0.030585421
11214,0.075223505
3836,0.07688856
575,0.08263486
8855,0.091153994
2077,0.08575626
9750,0.050801184
12544,0.07369521
3869,0.06276591
11159,0.075223505
8668,0.039257023
7548,0.052422505
3913,0.07887627
12425,0.075223505
15794,0.16695322
8834,0.075223505
17001,0.030859957
15714,0.048870467
12283,0.056530215
7130,0.07402297
570,0.054169163
3113,0.06942568
990,0.075223505
5439,0.06472973
9917,0.075223505
2284,0.075223505
8211,0.07926346
403,0.034490824
9852,0.061516296
12892,0.07887627
1774,0.062418196
4630,0.029381014
1976,0.0776678
4732,0.023047127
3217,0.049893104
5116,0.051946796
2726,0.075223505
839,0.1583734
15511,0.07450475
6681,0.04813936
1787,0.07688856
10463,0.075223505
12360,0.03704617
16173,0.043764718
6300,0.075223505
16438,0.05067472
7181,0.08643543
5067,0.05925756
16405,0.09410251
6408,0.07369521
16627,0.023117637
474,0.16587207
9858,0.16923377
9114,0.08141635
16761,0.042328127
13825,0.025724743
9742,0.08675815
7894,0.0776678
15104,0.17989132
4906,0.14145285
3977,0.042287834
9313,0.15461797
253,0.07796809
427,0.075223505
3310,0.06617913
11929,0.05898865
71,0.075223505
16681,0.064981155
14821,0.04107382
7620,0.051839735
2817,0.09545495
98,0.07369521
4409,0.09585005
13678,0.04123921
17400,0.06744996
1769,0.039211612
2228,0.02251805
16554,0.025450112
2849,0.05230804
1012,0.041947458
710,0.029909218
11068,0.037179
14129,0.05784117
12341,0.075223505
4730,0.064410165
13522,0.105310574
2382,0.042403363
13629,0.15412974
1263,0.02985797
13418,0.15625992
5339,0.13256803
16983,0.054162834
13381,0.031290166
11958,0.11635664
13930,0.09208808
13917,0.124394506
16999,0.07688856
13368,0.16016506
3314,0.07688856
6928,0.04881825
3768,0.07369521
2116,0.04569438
2496,0.0981236
16499,0.075223505
12677,0.09124744
2783,0.048380245
3429,0.07688856
4228,0.07168917
13494,0.05898865
13185,0.047153007
14392,0.05812414
3171,0.075223505
5341,0.029208018
11142,0.10753706
13076,0.076093934
2814,0.0776678
7745,0.122795954
10822,0.08055105
15844,0.12644282
8665,0.08078341
16980,0.07887627
8669,0.07346173
6057,0.04148427
13878,0.028594712
5221,0.06516899
3686,0.0508885
461,0.09431451
9647,0.06147802
16299,0.034552414
7525,0.040863596
4223,0.1500881
16285,0.043345753
15978,0.03492321
678,0.106657155
15452,0.08486541
9949,0.021465408
4171,0.11659073
6385,0.09519655
4458,0.045434438
8851,0.07501948
7453,0.07887627
15496,0.07369521
8598,0.035038713
10615,0.050682064
14136,0.036325052
8722,0.076764226
15746,0.15955414
2724,0.075223505
2959,0.039006688
12353,0.11351832
12589,0.060225233
16055,0.062418655
2294,0.07276928
11154,0.06448294
2864,0.08675815
8987,0.11051544
992,0.06472973
3985,0.06839327
15233,0.07645742
2933,0.04984978
12510,0.26611096
3368,0.06472973
4195,0.09316143
3510,0.08675815
16076,0.07653641
11540,0.10962847
15014,0.07123974
636,0.053473298
3522,0.07688856
2623,0.0491831
13386,0.037484553
6628,0.032191448
3084,0.12810758
12088,0.07369521
5446,0.04841842
3704,0.075890794
6354,0.040586233
9542,0.060640212
4225,0.042847354
17059,0.028201822
12782,0.27084917
6675,0.046059646
9661,0.08697615
1145,0.022888463
14724,0.075223505
10045,0.053118564
10841,0.06984709
2317,0.118968315
16900,0.10070402
6716,0.19078407
16974,0.036592547
5080,0.17009673
14481,0.13198066
14211,0.07532919
9952,0.098096535
3151,0.046296492
8536,0.06581995
122,0.052324753
410,0.08078341
6548,0.08675815
6509,0.063056774
6709,0.024827996
4549,0.11317858
499,0.075223505
15131,0.10033904
4219,0.034441695
13263,0.07461105
4013,0.07688856
131,0.043264728
13323,0.063233964
298,0.10100269
12795,0.075223505
14310,0.063832395
5945,0.02941422
16255,0.04541284
7090,0.053569447
1091,0.07653641
99,0.066765666
5170,0.03694708
12428,0.075223505
8724,0.03869872
5180,0.1472541
5892,0.058305155
1960,0.17115383
4509,0.07369521
850,0.0776678
14419,0.079019725
8640,0.025663087
10154,0.03886586
9108,0.08142878
5825,0.046367463
10292,0.16907525
1214,0.06947163
15541,0.06664951
13943,0.058378074
5477,0.14959846
14120,0.080054626
12220,0.14919263
2136,0.075223505
14986,0.08142878
5918,0.075223505
6428,0.075223505
3405,0.06472973
13723,0.14478196
6854,0.056233067
5884,0.075223505
10896,0.08675815
4593,0.04480346
15771,0.059171006
9594,0.027663663
16538,0.048487816
12960,0.075223505
1302,0.042471863
10015,0.055235654
15166,0.021595681
14623,0.027119556
5566,0.09611083
348,0.070683874
10893,0.06668868
13143,0.0309665
3537,0.08061514
5178,0.04263844
8604,0.06472973
1155,0.0909436
7385,0.0776678
8030,0.018468898
7762,0.07056147
3517,0.04541314
3524,0.025619563
2788,0.075223505
1974,0.16096644
49,0.029676277
9304,0.16276848
4616,0.05171317
830,0.07508989
6865,0.07926346
11535,0.15312791
3114,0.05750986
13863,0.047588993
8139,0.08207372
1348,0.051376864
14121,0.080428414
6368,0.06617913
5831,0.05812414
311,0.07688856
10126,0.033832025
9523,0.066290975
10253,0.06181328
7500,0.08553531
12828,0.075223505
15690,0.083094746
11566,0.023699846
10299,0.042591352
5227,0.055429857
6107,0.116623126
16099,0.06541256
8638,0.077893615
15810,0.07887627
3481,0.049477473
11991,0.11502341
13051,0.059159666
1788,0.09740805
16652,0.06472973
11982,0.04464734
9035,0.059204716
1086,0.06791035
1226,0.050319295
4014,0.07532919
1650,0.036468383
1519,0.06617913
1969,0.08675815
17177,0.043664448
12466,0.084123366
12344,0.075223505
10729,0.10538131
17228,0.12515931
15258,0.09025838
13459,0.056252103
9328,0.035163123
1299,0.04525302
6119,0.14259921
15284,0.06845428
1328,0.0598855
1808,0.07926346
12707,0.075223505
719,0.06910785
9980,0.033924308
3107,0.028791305
3221,0.08108215
6737,0.1346702
14770,0.04896223
12676,0.08142878
5161,0.05499492
11417,0.038317792
13034,0.07926346
4676,0.08675815
4384,0.103431344
12722,0.028814081
3180,0.11342296
11478,0.05077889
15801,0.075223505
16723,0.030593669
13306,0.075223505
15006,0.03503344
4814,0.075223505
14101,0.06288149
